Defect_ID,Module_Name,Severity,Priority,Execution_Time,Defect_Fix_Time,Detected_Phase,Automation_Covered,Tester_Experience,Lines_of_Code,Defect_Reopened,Build_Release
D06015,Payments,High,P3,16.86,6.97,UAT,0,4.9,878.0,0,R03
D06016,Inventory,Medium,P3,3.81,,UAT,1,1.8,628.0,0,R15
D06017,Search,Medium,P3,32.61,9.08,System Test,0,4.8,1672.0,0,R05
D06018,Notifications,High,P3,27.16,7.32,System Test,0,5.8,1062.0,0,R04
D06019,Dashboard,Medium,P1,9.08,4.79,System Test,0,6.1,409.0,1,R19
D06020,Inventory,Critical,P3,31.4,10.38,System Test,1,7.0,1405.0,0,R19
D06021,Dashboard,Medium,P2,14.13,5.16,Unit Test,1,2.5,817.0,0,R04
D06022,Reports,Low,P2,9.84,3.27,System Test,0,5.2,593.0,0,R17
D06023,Search,High,P2,24.98,8.13,System Test,0,9.5,1512.0,1,R10
D06024,Dashboard,Low,P3,7.5,3.43,System Test,1,7.5,684.0,0,R13
D06025,Payments,Medium,P3,1.0,3.57,Unit Test,1,5.7,562.0,0,R08
D06026,Payments,Low,P1,9.66,2.52,Unit Test,1,6.4,690.0,0,R07
D06027,Dashboard,Critical,P2,30.89,9.81,Unit Test,1,9.2,1560.0,0,R17
D06028,Search,Medium,P2,,,Unit Test,0,6.8,874.0,1,R11
D06029,Notifications,Low,P2,32.17,5.27,UAT,1,2.7,1767.0,1,R08
D06030,Dashboard,Medium,P3,31.8,8.53,Unit Test,0,3.5,1770.0,0,R10
D06031,Payments,Low,P3,,3.04,Unit Test,0,,687.0,1,R09
D06032,Login,High,P3,33.41,11.46,System Test,1,3.7,1645.0,0,R15
D06033,Inventory,High,P3,18.23,7.21,System Test,0,1.1,552.0,0,R16
D06034,Search,Critical,P2,26.26,8.17,Unit Test,1,6.3,876.0,0,R03
D06035,Reports,Critical,P2,15.21,8.96,System Test,1,6.6,882.0,0,R12
D06036,Notifications,Low,P2,23.21,,System Test,1,9.4,1657.0,0,R05
D06037,Inventory,Medium,P2,4.25,4.87,System Test,1,4.6,670.0,1,R04
D06038,Inventory,High,P3,13.38,6.28,UAT,0,4.2,792.0,0,R19
D06039,Reports,Medium,P2,26.93,9.19,System Test,0,1.0,1720.0,0,R20
D06040,Login,Medium,P3,15.12,4.25,Unit Test,0,4.7,523.0,1,R09
D06041,Inventory,Medium,P3,17.53,,System Test,0,8.7,969.0,0,R09
D06042,Notifications,Medium,P3,35.08,9.13,System Test,1,2.7,1961.0,0,R15
D06043,Inventory,High,P2,36.19,10.43,Unit Test,0,3.1,1796.0,0,R08
D06044,Login,High,P2,15.65,,UAT,0,5.0,300.0,0,R08
D06045,Dashboard,Medium,P2,6.99,5.12,Unit Test,0,9.5,707.0,0,R13
D06046,Notifications,Critical,P1,,11.3,System Test,0,,1815.0,0,R05
D06047,Search,Low,P2,6.07,1.37,System Test,0,6.6,221.0,0,R19
D06048,Notifications,Medium,P2,18.64,5.9,System Test,1,8.3,1252.0,0,R05
D06049,Inventory,Medium,P3,17.4,3.26,System Test,1,4.8,711.0,0,R11
D06050,Login,Low,P1,12.83,4.18,System Test,0,,1180.0,0,R01
D06051,Search,High,P2,7.11,4.8,System Test,0,4.2,212.0,1,R12
D06052,Notifications,High,P3,30.29,9.09,UAT,1,7.9,1522.0,0,R11
D06053,Notifications,Medium,P2,16.14,7.24,System Test,1,,1104.0,0,R03
D06054,Dashboard,Medium,P3,34.51,8.96,UAT,1,7.5,1892.0,0,R18
D06055,Notifications,Critical,P3,7.14,6.52,UAT,1,8.2,190.0,1,R12
D06056,Notifications,High,P1,33.0,9.02,Unit Test,1,2.3,1733.0,0,R10
D06057,Search,Medium,P3,25.95,8.39,UAT,1,6.6,1928.0,0,R04
D06058,Payments,High,P3,14.27,6.23,System Test,1,1.7,881.0,0,R19
D06059,Login,Low,P2,5.63,2.31,Unit Test,0,6.1,366.0,0,R19
D06060,Inventory,Low,P3,6.26,4.26,Unit Test,1,2.2,1190.0,0,R16
D06061,Login,Medium,P2,19.14,5.74,System Test,1,1.5,1075.0,0,R15
D06062,Payments,High,P2,18.02,8.01,System Test,1,6.5,1743.0,0,R02
D06063,Notifications,Critical,P1,21.61,6.39,UAT,0,4.1,315.0,0,R12
D06064,Search,Medium,P3,24.23,4.06,System Test,0,3.6,1022.0,0,R13
D06065,Inventory,Medium,P2,25.19,6.88,System Test,1,8.4,993.0,1,R09
D06066,Payments,Medium,P3,20.21,3.95,System Test,0,2.9,627.0,0,R19
D06067,Payments,Medium,P3,21.74,5.79,System Test,0,7.7,1297.0,0,R06
D06068,Search,High,P2,4.99,5.98,UAT,1,8.0,557.0,0,R16
D06069,Search,Low,P2,9.64,4.52,System Test,1,7.3,879.0,0,R18
D06070,Dashboard,Low,P2,6.49,2.37,System Test,1,4.2,605.0,0,R11
D06071,Dashboard,High,P3,11.36,8.12,System Test,1,6.8,723.0,1,R04
D06072,Notifications,Medium,P2,5.15,3.74,System Test,0,6.2,537.0,0,R02
D06073,Reports,Low,P3,34.43,7.36,UAT,0,9.7,1865.0,0,R05
D06074,Login,Low,P2,30.72,6.66,System Test,1,3.1,1945.0,0,R15
D06075,Dashboard,Critical,P3,,11.83,System Test,1,8.2,1880.0,0,R13
D06076,Inventory,Low,P1,19.96,7.6,System Test,1,1.4,1893.0,0,R16
D06077,Dashboard,Low,P3,22.95,6.27,Unit Test,1,3.3,1565.0,0,R06
D06078,Payments,Medium,P3,1.0,3.85,Unit Test,0,6.4,204.0,0,R20
D06079,Login,Critical,P3,43.2,,System Test,0,5.0,1978.0,0,R17
D06080,Notifications,Critical,P3,22.69,8.98,Unit Test,1,8.4,1240.0,0,R05
D06081,Inventory,High,P1,,9.79,System Test,1,2.5,1404.0,0,R17
D06082,Login,High,P2,26.78,7.2,System Test,0,6.4,1250.0,0,R02
D06083,Search,Critical,P1,24.43,12.19,Unit Test,0,3.0,1453.0,0,R15
D06084,Search,Low,P2,33.52,7.85,Unit Test,1,1.2,1735.0,0,R06
D06085,Notifications,Medium,P2,7.72,3.33,System Test,0,9.5,145.0,0,R11
D06086,Payments,High,P3,20.86,6.38,System Test,1,1.8,790.0,1,R14
D06087,Inventory,High,P3,12.49,5.36,UAT,1,1.5,473.0,0,R12
D06088,Inventory,Critical,P2,16.62,9.3,UAT,1,5.4,1298.0,0,R16
D06089,Notifications,Critical,P1,8.64,7.11,System Test,1,3.7,172.0,1,R15
D06090,Search,Medium,P2,32.93,7.78,Unit Test,0,5.8,1785.0,0,R07
D06091,Dashboard,High,P3,13.09,3.87,System Test,0,7.5,143.0,1,R10
D06092,Payments,High,P2,27.89,9.58,UAT,0,2.8,1539.0,0,R20
D06093,Payments,Medium,P3,13.14,4.19,System Test,0,7.3,658.0,1,R06
D06094,Login,High,P1,11.83,9.46,System Test,1,5.1,964.0,0,R05
D06095,Reports,High,P1,20.02,6.97,System Test,0,3.9,735.0,0,R13
D06096,Payments,Medium,P2,10.99,5.03,System Test,0,1.8,650.0,0,R07
D06097,Login,Low,P3,10.54,,Unit Test,1,2.6,1147.0,0,R13
D06098,Reports,Medium,P2,18.92,7.67,System Test,1,1.1,1621.0,0,R05
D06099,Notifications,Medium,P3,15.71,7.13,System Test,0,4.0,851.0,0,R03
D06100,Reports,High,P2,26.23,8.77,UAT,0,7.3,1699.0,0,R10
D06101,Login,High,P3,19.9,7.93,UAT,0,8.7,1069.0,0,R04
D06102,Inventory,Low,P3,1.0,2.93,System Test,1,6.0,573.0,0,R20
D06103,Dashboard,High,P3,21.27,6.89,Unit Test,1,,846.0,0,R09
D06104,Inventory,Low,P3,23.35,9.11,Unit Test,1,6.5,1860.0,0,R19
D06105,Search,Critical,P2,17.45,8.48,System Test,0,3.2,907.0,0,R14
D06106,Notifications,Medium,P2,12.42,6.07,System Test,1,,874.0,0,R06
D06107,Inventory,Medium,P1,22.47,8.03,System Test,1,4.6,1792.0,0,R12
D06108,Notifications,Critical,P2,17.85,9.53,System Test,1,9.0,1037.0,0,R11
D06109,Dashboard,High,P3,32.09,10.93,Unit Test,0,6.0,1731.0,0,R02
D06110,Login,Medium,P3,19.19,6.62,Unit Test,1,4.3,1116.0,0,R15
D06111,Search,Low,P1,6.23,3.18,UAT,0,3.6,551.0,0,R11
D06112,Search,Critical,P3,20.67,7.27,System Test,1,8.9,1054.0,0,R20
D06113,Login,High,P3,22.98,6.82,System Test,0,7.5,1128.0,0,R20
D06114,Inventory,High,P2,16.36,7.12,UAT,1,4.2,875.0,0,R16
D06115,Notifications,Critical,P2,18.85,5.79,Unit Test,0,4.2,751.0,0,R04
D06116,Login,Medium,P1,9.52,4.66,System Test,0,6.3,682.0,0,R14
D06117,Login,Low,P2,13.29,4.22,System Test,0,9.2,1363.0,0,R19
D06118,Inventory,Medium,P2,35.59,5.99,Unit Test,0,3.2,1233.0,1,R08
D06119,Notifications,Low,P2,16.51,5.59,Unit Test,0,1.7,1203.0,0,R14
D06120,Search,Critical,P3,13.59,6.03,UAT,1,7.8,127.0,0,R19
D06121,Notifications,Medium,P3,16.11,7.71,UAT,1,8.4,1360.0,0,R19
D06122,Dashboard,Critical,P2,28.18,8.01,Unit Test,0,3.9,761.0,0,R05
D06123,Login,Critical,P1,27.48,11.2,System Test,1,7.2,1450.0,0,R06
D06124,Login,Medium,P2,3.62,4.54,UAT,1,5.4,266.0,0,R13
D06125,Notifications,Low,P3,21.61,6.26,System Test,1,9.5,1607.0,1,R16
D06126,Notifications,Medium,P2,13.51,7.18,System Test,1,8.7,1107.0,1,R18
D06127,Reports,High,P1,31.03,8.12,System Test,1,6.2,1652.0,0,R19
D06128,Inventory,Critical,P2,41.04,12.21,System Test,0,3.0,1674.0,0,R04
D06129,Notifications,Medium,P3,29.18,8.33,System Test,0,4.3,1849.0,0,R18
D06130,Notifications,Medium,P1,1.0,3.33,System Test,1,8.9,513.0,0,R16
D06131,Login,High,P1,8.46,4.64,System Test,0,4.7,243.0,1,R09
D06132,Dashboard,Critical,P1,2.97,5.96,Unit Test,1,1.9,158.0,0,R13
D06133,Notifications,High,P2,20.22,5.07,Unit Test,0,4.2,502.0,0,R05
D06134,Notifications,Low,P3,1.0,0.9,Unit Test,1,7.8,153.0,0,R07
D06135,Reports,Medium,P2,4.8,4.82,Unit Test,1,7.9,800.0,0,R16
D06136,Notifications,Medium,P2,27.23,7.24,System Test,1,9.7,1780.0,0,R07
D06137,Login,Critical,P3,24.77,7.98,System Test,0,4.6,868.0,0,R03
D06138,Reports,Medium,P2,13.28,5.56,Unit Test,1,1.9,546.0,0,R17
D06139,Inventory,High,P2,9.83,7.17,System Test,0,9.1,578.0,0,R05
D06140,Login,Medium,P1,16.99,6.05,System Test,1,2.1,1104.0,0,R01
D06141,Dashboard,Low,P3,24.88,7.9,Unit Test,0,4.6,1731.0,1,R05
D06142,Notifications,Critical,P1,18.47,9.58,UAT,0,2.2,1180.0,1,R02
D06143,Payments,Low,P3,10.18,4.42,System Test,0,9.4,639.0,0,R12
D06144,Login,Medium,P3,31.23,6.45,System Test,1,3.0,1345.0,0,R19
D06145,Inventory,Medium,P3,13.63,1.65,System Test,1,2.1,191.0,0,R06
D06146,Search,Critical,P3,24.48,10.91,System Test,1,9.6,1155.0,1,R03
D06147,Inventory,Medium,P3,16.58,5.25,System Test,1,9.8,1010.0,0,R15
D06148,Search,High,P1,14.49,4.27,Unit Test,1,2.0,421.0,0,R15
D06149,Dashboard,Medium,P2,12.38,5.06,UAT,1,2.3,662.0,0,R17
D06150,Reports,High,P2,12.01,5.08,Unit Test,1,3.5,363.0,0,R14
D06151,Login,Critical,P2,18.74,8.29,System Test,1,5.7,530.0,0,R03
D06152,Inventory,Medium,P2,20.49,8.9,UAT,1,9.3,1667.0,1,R15
D06153,Inventory,Critical,P1,22.38,7.38,System Test,0,4.9,518.0,0,R07
D06154,Notifications,Low,P3,3.1,3.54,Unit Test,0,1.0,607.0,1,R06
D06155,Notifications,Medium,P1,12.58,4.09,UAT,0,8.8,829.0,1,R02
D06156,Inventory,Low,P2,9.84,4.42,System Test,1,9.4,1037.0,0,R10
D06157,Payments,Medium,P2,26.3,8.09,System Test,1,1.7,1689.0,0,R08
D06158,Inventory,Low,P1,25.15,10.35,UAT,0,2.0,1818.0,1,R02
D06159,Login,High,P3,21.36,7.35,System Test,1,2.0,1020.0,0,R05
D06160,Inventory,High,P2,25.86,8.32,System Test,0,3.7,1324.0,0,R08
D06161,Search,Low,P2,27.16,7.35,UAT,1,1.7,1954.0,0,R14
D06162,Inventory,Low,P2,4.9,,System Test,1,9.3,372.0,0,R08
D06163,Reports,Medium,P3,15.55,5.88,Unit Test,0,5.1,775.0,0,R17
D06164,Notifications,Critical,P2,32.69,10.08,Unit Test,1,5.2,1717.0,1,R18
D06165,Login,High,P1,15.77,7.93,UAT,0,5.3,1118.0,0,R07
D06166,Dashboard,Medium,P3,4.84,6.84,Unit Test,1,3.8,815.0,0,R17
D06167,Notifications,Critical,P1,28.52,10.89,Unit Test,0,5.3,1263.0,1,R04
D06168,Reports,Medium,P2,27.84,7.78,System Test,1,8.1,1392.0,1,R01
D06169,Reports,Low,P3,18.32,5.75,UAT,0,2.7,1539.0,0,R13
D06170,Payments,Medium,P3,31.95,10.84,System Test,1,4.7,1990.0,0,R01
D06171,Reports,Low,P3,9.99,2.23,UAT,1,3.0,451.0,0,R20
D06172,Payments,Low,P1,22.7,5.28,System Test,0,6.7,1323.0,0,R05
D06173,Reports,Critical,P3,16.9,7.37,System Test,0,6.2,270.0,0,R15
D06174,Notifications,Medium,P2,26.48,4.2,System Test,0,3.3,842.0,0,R11
D06175,Dashboard,High,P1,24.91,7.5,Unit Test,1,5.3,1608.0,0,R12
D06176,Reports,Low,P3,1.0,2.23,UAT,0,4.6,151.0,0,R16
D06177,Reports,Low,P2,13.52,5.74,Unit Test,0,6.6,1387.0,0,R10
D06178,Search,High,P2,13.04,8.39,Unit Test,0,9.2,1439.0,0,R04
D06179,Payments,Medium,P1,25.3,6.56,UAT,0,1.9,1111.0,1,R01
D06180,Dashboard,Medium,P3,12.65,5.69,System Test,0,1.8,446.0,0,R08
D06181,Notifications,High,P2,26.62,10.08,System Test,0,9.7,1654.0,0,R04
D06182,Search,Medium,P2,,8.38,UAT,0,3.9,1798.0,0,R01
D06183,Search,Low,P2,27.91,7.89,System Test,0,5.1,1840.0,0,R09
D06184,Dashboard,High,P2,14.22,5.9,System Test,1,6.7,318.0,0,R05
D06185,Notifications,High,P3,18.37,,System Test,1,5.3,780.0,0,R07
D06186,Notifications,Low,P3,2.1,2.85,System Test,1,2.6,305.0,0,R04
D06187,Payments,Medium,P3,15.33,5.16,Unit Test,1,7.7,675.0,1,R06
D06188,Login,Critical,P1,24.59,10.67,Unit Test,1,4.7,931.0,1,R08
D06189,Dashboard,High,P1,2.93,6.78,Unit Test,1,3.5,593.0,0,R13
D06190,Search,Critical,P2,11.83,6.78,System Test,0,4.8,374.0,1,R13
D06191,Notifications,High,P2,13.47,6.17,Unit Test,0,9.3,730.0,0,R02
D06192,Inventory,Medium,P2,8.91,,Unit Test,1,4.3,492.0,0,R10
D06193,Search,Low,P3,6.09,2.97,System Test,0,1.6,374.0,0,R17
D06194,Dashboard,Medium,P3,9.97,6.27,System Test,1,2.4,960.0,0,R17
D06195,Notifications,Medium,P2,13.5,8.55,UAT,1,4.1,1180.0,0,R09
D06196,Notifications,Critical,P3,12.98,7.75,Unit Test,1,4.5,444.0,0,R04
D06197,Search,Medium,P3,16.58,4.91,UAT,1,9.9,657.0,1,R04
D06198,Dashboard,Medium,P1,15.96,9.48,System Test,1,3.5,1187.0,0,R12
D06199,Payments,Low,P1,9.46,4.12,UAT,1,3.3,568.0,1,R17
D06200,Login,Low,P2,22.18,6.66,UAT,1,3.8,1867.0,0,R16
D06201,Reports,High,P3,38.01,8.89,System Test,0,1.4,1870.0,0,R08
D06202,Notifications,Medium,P2,27.73,,System Test,0,2.5,1947.0,1,R20
D06203,Reports,Medium,P2,16.71,7.86,System Test,1,3.1,1420.0,0,R17
D06204,Dashboard,High,P2,3.7,6.98,System Test,0,9.6,123.0,0,R03
D06205,Inventory,High,P2,2.38,5.06,System Test,0,9.8,316.0,1,R05
D06206,Notifications,Low,P2,9.07,3.34,UAT,0,7.1,783.0,0,R10
D06207,Inventory,High,P1,30.58,11.48,System Test,1,8.7,1585.0,0,R10
D06208,Notifications,High,P2,36.19,,UAT,0,,1580.0,0,R15
D06209,Search,High,P3,24.42,8.33,UAT,0,2.6,855.0,0,R12
D06210,Notifications,Low,P2,1.37,5.53,System Test,1,3.6,777.0,0,R01
D06211,Inventory,Low,P2,18.83,5.86,UAT,1,4.3,1365.0,0,R09
D06212,Payments,Medium,P3,6.37,2.72,Unit Test,0,8.5,185.0,0,R15
D06213,Reports,Low,P3,18.18,6.28,System Test,0,7.1,936.0,0,R07
D06214,Notifications,High,P2,4.17,3.85,System Test,1,7.4,295.0,0,R03
D06215,Payments,Medium,P3,28.9,7.13,Unit Test,1,3.5,1450.0,0,R18
D06216,Reports,Low,P1,25.3,8.68,System Test,1,3.2,1859.0,0,R15
D06217,Login,Medium,P3,,6.85,System Test,1,6.0,1411.0,0,R07
D06218,Login,Low,P3,15.48,3.01,System Test,0,8.7,388.0,0,R05
D06219,Payments,Critical,P2,39.49,11.06,Unit Test,1,6.5,1644.0,0,R08
D06220,Payments,Critical,P2,22.04,10.95,System Test,1,4.4,1449.0,0,R10
D06221,Payments,High,P3,15.74,5.92,System Test,1,9.4,478.0,0,R20
D06222,Notifications,Low,P2,,2.96,System Test,0,5.2,478.0,0,R03
D06223,Notifications,Critical,P3,16.85,11.1,Unit Test,1,9.5,1458.0,0,R20
D06224,Dashboard,Critical,P2,31.37,11.69,Unit Test,0,9.4,1928.0,0,R08
D06225,Payments,Medium,P1,36.99,9.16,Unit Test,1,3.1,1798.0,0,R14
D06226,Payments,High,P2,23.35,8.28,System Test,1,3.4,1684.0,0,R08
D06227,Reports,Medium,P2,14.5,6.25,System Test,0,9.1,1043.0,0,R17
D06228,Reports,High,P3,39.18,10.84,System Test,0,4.2,1976.0,0,R02
D06229,Notifications,Medium,P3,6.44,3.35,Unit Test,1,7.1,415.0,1,R16
D06230,Dashboard,Critical,P2,33.62,8.78,Unit Test,1,6.5,1370.0,0,R12
D06231,Payments,Critical,P3,26.6,8.79,System Test,1,4.6,1063.0,0,R10
D06232,Dashboard,High,P2,21.85,9.15,UAT,1,7.2,1557.0,0,R05
D06233,Inventory,Medium,P3,26.02,5.13,UAT,0,,1069.0,0,R18
D06234,Notifications,Low,P2,18.83,5.83,System Test,1,1.8,1229.0,0,R16
D06235,Inventory,Medium,P3,32.54,,Unit Test,0,3.0,1300.0,0,R04
D06236,Dashboard,Medium,P2,13.42,5.76,System Test,1,4.7,877.0,0,R17
D06237,Reports,Low,P2,4.95,4.12,System Test,1,6.9,849.0,1,R03
D06238,Reports,Medium,P3,33.69,10.67,Unit Test,1,2.7,1812.0,0,R03
D06239,Reports,Medium,P2,16.88,7.38,System Test,1,3.5,1141.0,0,R10
D06240,Reports,Medium,P3,30.9,8.03,System Test,1,6.8,1991.0,0,R14
D06241,Payments,Medium,P3,,3.54,UAT,1,6.1,395.0,0,R20
D06242,Notifications,Medium,P2,19.72,7.04,System Test,1,2.2,1164.0,0,R08
D06243,Dashboard,Low,P1,12.14,2.31,System Test,1,2.1,524.0,0,R11
D06244,Payments,Medium,P3,33.35,8.63,UAT,1,,1925.0,0,R18
D06245,Payments,High,P3,18.96,5.37,UAT,0,9.9,718.0,0,R14
D06246,Payments,Critical,P3,31.47,6.39,System Test,1,1.8,1250.0,0,R08
D06247,Payments,Low,P3,12.17,6.06,Unit Test,1,5.0,978.0,0,R02
D06248,Search,Low,P1,17.46,5.75,System Test,1,4.6,1538.0,0,R02
D06249,Reports,Medium,P2,6.27,3.98,System Test,0,3.6,218.0,1,R02
D06250,Reports,Low,P2,35.11,6.67,UAT,1,1.9,1519.0,0,R08
D06251,Inventory,Medium,P1,17.4,6.8,System Test,1,9.4,1091.0,0,R03
D06252,Dashboard,Medium,P3,8.43,3.56,System Test,1,4.3,595.0,0,R11
D06253,Dashboard,High,P1,35.9,6.52,System Test,0,5.7,1617.0,1,R01
D06254,Search,Medium,P3,28.06,8.27,Unit Test,1,8.0,1671.0,0,R03
D06255,Login,Medium,P3,1.0,4.15,System Test,1,6.0,527.0,0,R14
D06256,Reports,Medium,P2,4.88,4.53,UAT,0,8.1,389.0,1,R08
D06257,Reports,Medium,P2,15.0,6.27,System Test,1,2.4,1270.0,0,R14
D06258,Payments,High,P3,13.06,7.54,System Test,0,1.2,537.0,0,R03
D06259,Search,High,P3,18.39,7.17,Unit Test,0,4.5,349.0,0,R09
D06260,Reports,Medium,P3,18.58,7.86,Unit Test,0,4.4,980.0,0,R12
D06261,Inventory,High,P1,42.74,12.1,UAT,1,7.1,1966.0,0,R16
D06262,Notifications,Medium,P2,10.09,1.99,UAT,0,2.4,403.0,0,R11
D06263,Search,Critical,P2,20.71,9.47,System Test,1,2.6,434.0,0,R20
D06264,Login,Low,P2,27.3,5.85,Unit Test,0,1.0,1333.0,0,R20
D06265,Inventory,Critical,P1,44.19,11.62,System Test,1,7.9,1777.0,0,R09
D06266,Search,High,P3,29.32,9.95,System Test,1,9.0,1899.0,0,R13
D06267,Notifications,Medium,P2,3.6,3.61,Unit Test,1,7.7,416.0,0,R16
D06268,Dashboard,Medium,P1,37.16,9.26,Unit Test,1,3.8,1837.0,0,R20
D06269,Dashboard,Medium,P3,12.55,4.54,System Test,1,7.6,828.0,0,R01
D06270,Reports,Low,P2,1.4,1.5,UAT,1,5.1,145.0,0,R15
D06271,Reports,Critical,P3,20.12,10.04,System Test,1,7.5,1179.0,0,R18
D06272,Dashboard,Low,P2,12.0,3.69,System Test,1,5.4,1167.0,0,R05
D06273,Notifications,High,P3,33.08,8.05,UAT,1,1.1,1476.0,0,R01
D06274,Login,Critical,P1,19.67,9.23,System Test,0,9.8,1041.0,1,R10
D06275,Reports,Medium,P3,1.0,2.14,System Test,1,8.3,400.0,0,R03
D06276,Search,Low,P3,9.52,2.29,UAT,0,2.7,454.0,0,R02
D06277,Inventory,High,P1,22.83,9.16,System Test,1,6.1,1470.0,0,R06
D06278,Inventory,Critical,P1,26.91,10.64,System Test,1,5.8,1517.0,0,R11
D06279,Payments,High,P2,13.66,7.7,System Test,1,3.5,961.0,0,R20
D06280,Login,High,P1,30.42,5.66,Unit Test,0,3.6,1254.0,0,R16
D06281,Notifications,Low,P3,1.0,4.15,UAT,1,9.3,792.0,0,R19
D06282,Notifications,Critical,P2,10.34,5.16,System Test,1,5.7,103.0,0,R03
D06283,Reports,Medium,P2,8.79,2.77,System Test,0,4.6,306.0,0,R13
D06284,Search,Medium,P1,12.7,4.39,System Test,0,3.0,711.0,0,R19
D06285,Dashboard,High,P2,10.21,5.83,System Test,0,2.6,314.0,0,R04
D06286,Dashboard,High,P1,8.92,6.95,Unit Test,0,9.0,826.0,0,R01
D06287,Dashboard,Medium,P1,12.49,2.67,System Test,0,5.3,235.0,0,R06
D06288,Login,Medium,P3,7.21,,System Test,0,6.9,844.0,1,R02
D06289,Notifications,High,P3,29.36,6.6,System Test,0,6.6,838.0,0,R14
D06290,Reports,Low,P2,11.04,1.43,System Test,1,5.3,266.0,0,R16
D06291,Notifications,Critical,P2,34.91,10.76,System Test,1,,1736.0,0,R16
D06292,Login,Medium,P2,22.95,9.95,Unit Test,1,6.7,1798.0,0,R08
D06293,Inventory,Critical,P2,25.63,8.71,Unit Test,0,3.0,976.0,0,R11
D06294,Dashboard,Medium,P2,9.63,6.02,Unit Test,1,4.5,893.0,1,R02
D06295,Payments,Low,P2,8.89,2.53,System Test,0,9.0,482.0,1,R16
D06296,Search,Medium,P3,25.04,8.61,UAT,0,3.5,1412.0,0,R10
D06297,Dashboard,Medium,P3,,8.08,UAT,1,9.1,1920.0,0,R04
D06298,Notifications,Medium,P1,7.82,5.01,System Test,1,8.3,962.0,0,R10
D06299,Notifications,High,P2,29.27,8.55,System Test,0,9.4,1574.0,1,R02
D06300,Inventory,Low,P2,19.78,3.69,System Test,1,7.6,1059.0,0,R04
D06301,Login,Critical,P3,19.26,9.41,System Test,1,4.7,701.0,0,R08
D06302,Inventory,Medium,P2,29.39,8.5,Unit Test,1,3.1,1608.0,0,R06
D06303,Inventory,Medium,P3,27.63,6.68,System Test,0,3.9,1476.0,0,R01
D06304,Payments,Low,P3,16.15,5.14,System Test,1,7.9,1014.0,0,R16
D06305,Search,Medium,P1,19.61,5.09,UAT,0,4.3,1187.0,0,R17
D06306,Inventory,High,P2,36.52,9.52,System Test,0,4.0,1903.0,0,R02
D06307,Dashboard,Medium,P3,24.28,6.7,System Test,1,6.0,1542.0,0,R06
D06308,Reports,High,P2,4.04,6.06,System Test,1,4.4,315.0,0,R13
D06309,Dashboard,High,P2,24.4,9.07,Unit Test,1,7.6,1611.0,0,R18
D06310,Search,High,P3,28.8,9.97,System Test,1,9.8,1603.0,0,R09
D06311,Inventory,High,P2,21.75,7.7,System Test,0,4.7,1075.0,1,R18
D06312,Login,Medium,P2,25.11,7.49,UAT,1,,1580.0,0,R10
D06313,Login,Critical,P2,16.25,7.73,Unit Test,0,5.1,314.0,1,R01
D06314,Reports,Low,P2,1.0,2.93,UAT,1,6.5,159.0,0,R10
D06315,Notifications,Medium,P1,23.57,6.53,System Test,1,6.7,1295.0,0,R05
D06316,Notifications,High,P3,7.75,6.35,Unit Test,1,6.9,460.0,0,R19
D06317,Inventory,Low,P1,8.84,4.28,System Test,1,9.1,669.0,0,R18
D06318,Reports,High,P2,24.0,6.36,Unit Test,0,4.5,781.0,0,R06
D06319,Dashboard,Medium,P1,20.16,8.31,System Test,1,8.2,1495.0,1,R10
D06320,Login,Medium,P3,14.76,4.77,UAT,0,9.5,917.0,0,R20
D06321,Login,Medium,P3,18.73,4.85,UAT,1,6.7,769.0,1,R11
D06322,Dashboard,High,P3,12.3,6.98,UAT,1,9.1,808.0,0,R02
D06323,Inventory,Low,P1,1.0,1.76,Unit Test,1,2.3,135.0,0,R11
D06324,Payments,Medium,P1,22.9,6.71,System Test,1,7.0,1613.0,0,R19
D06325,Reports,Low,P3,24.86,6.69,System Test,0,5.8,1759.0,0,R16
D06326,Search,Medium,P3,16.2,7.27,System Test,0,8.4,1257.0,0,R11
D06327,Payments,Low,P2,1.0,1.74,System Test,0,6.7,285.0,0,R05
D06328,Inventory,Low,P1,15.77,6.52,System Test,0,7.4,1291.0,1,R09
D06329,Notifications,Low,P3,24.11,4.57,Unit Test,0,2.2,1128.0,0,R10
D06330,Search,Medium,P1,33.80012125354667,3.24,UAT,1,6.6,2778.1267823975677,0,R10
D06331,Inventory,Low,P1,5.74,3.57,Unit Test,1,1.1,826.0,0,R18
D06332,Login,Medium,P1,3.79,6.2,UAT,0,9.0,728.0,0,R07
D06333,Payments,Medium,P2,27.75,7.89,Unit Test,1,9.9,1582.0,0,R10
D06334,Search,Medium,P2,14.87,2.62,UAT,0,1.5,249.0,0,R04
D06335,Dashboard,Medium,P1,15.77,5.43,UAT,1,1.3,437.0,0,R03
D06336,Reports,Low,P2,4.4,4.11,System Test,1,5.7,772.0,0,R19
D06337,Search,Medium,P3,12.35,5.12,System Test,1,5.1,1232.0,0,R14
D06338,Notifications,Low,P3,18.11,4.18,UAT,1,8.6,1105.0,1,R06
D06339,Login,High,P2,15.2,6.97,Unit Test,1,7.4,1105.0,0,R13
D06340,Search,Medium,P1,39.06,8.01,UAT,0,2.0,1879.0,0,R20
D06341,Reports,Medium,P3,33.21,10.32,Unit Test,0,6.2,1832.0,0,R08
D06342,Inventory,Critical,P1,16.72,8.06,Unit Test,0,2.4,670.0,0,R10
